"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000024845.1","GCA_000224745.1","GCA_009936255.1","GCA_009936275.1"
"Rmar_1920","","membrane protein-like protein","1","1","1","","","","","","467","467","467","179fc4b66b5fe7c86a05d012dd5a340c_8138","","",""
"Rmar_1922","","conserved hypothetical protein","1","1","1","","","","","","494","494","494","179fc4b66b5fe7c86a05d012dd5a340c_8147","","",""
"Rmar_1924","","surface antigen (D15)","1","1","1","","","","","","1550","1550","1550","179fc4b66b5fe7c86a05d012dd5a340c_8155","","",""
"Rmar_1938","","conserved hypothetical protein","1","1","1","","","","","","560","560","560","179fc4b66b5fe7c86a05d012dd5a340c_8221","","",""
"Rmar_1939","","hypothetical protein","1","1","1","","","","","","1682","1682","1682","179fc4b66b5fe7c86a05d012dd5a340c_8226","","",""
"Rmar_1940","","hypothetical protein","1","1","1","","","","","","2357","2357","2357","179fc4b66b5fe7c86a05d012dd5a340c_8231","","",""
"Rmar_1942","","hypothetical protein","1","1","1","","","","","","260","260","260","179fc4b66b5fe7c86a05d012dd5a340c_8240","","",""
"Rmar_1944","","hypothetical protein","1","1","1","","","","","","236","236","236","179fc4b66b5fe7c86a05d012dd5a340c_8248","","",""
"Rmar_1952","","protein of unknown function UPF0047","1","1","1","","","","","","419","419","419","179fc4b66b5fe7c86a05d012dd5a340c_8284","","",""
"Rmar_1976","","hypothetical protein","1","1","1","","","","","","1277","1277","1277","179fc4b66b5fe7c86a05d012dd5a340c_8388","","",""
"Rmar_1987","","ribonuclease H","1","1","1","","","","","","479","479","479","179fc4b66b5fe7c86a05d012dd5a340c_8430","","",""
"Rmar_1989","","protein of unknown function UPF0029","1","1","1","","","","","","638","638","638","179fc4b66b5fe7c86a05d012dd5a340c_8438","","",""
"Rmar_1991","","hypothetical protein","1","1","1","","","","","","548","548","548","179fc4b66b5fe7c86a05d012dd5a340c_8447","","",""
"Rmar_1994","","phosphoribosylformylglycinamidine synthase, purS","1","1","1","","","","","","269","269","269","179fc4b66b5fe7c86a05d012dd5a340c_8460","","",""
"Rmar_1999","","DNA polymerase beta domain protein region","1","1","1","","","","","","467","467","467","179fc4b66b5fe7c86a05d012dd5a340c_8477","","",""
"Rmar_2017","","DNA polymerase beta domain protein region","1","1","1","","","","","","311","311","311","179fc4b66b5fe7c86a05d012dd5a340c_8552","","",""
"Rmar_2037","","exodeoxyribonuclease VII, small subunit","1","1","1","","","","","","236","236","236","179fc4b66b5fe7c86a05d012dd5a340c_8634","","",""
"Rmar_2039","","TrkA-N domain protein","1","1","1","","","","","","1052","1052","1052","179fc4b66b5fe7c86a05d012dd5a340c_8642","","",""
"Rmar_2053","","hypothetical protein","1","1","1","","","","","","2057","2057","2057","179fc4b66b5fe7c86a05d012dd5a340c_8703","","",""
"Rmar_2054","","hypothetical protein","1","1","1","","","","","","698","698","698","179fc4b66b5fe7c86a05d012dd5a340c_8708","","",""
"Rmar_2066","","hypothetical protein","1","1","1","","","","","","626","626","626","179fc4b66b5fe7c86a05d012dd5a340c_8760","","",""
"Rmar_2134","","hypothetical protein","1","1","1","","","","","","830","830","830","179fc4b66b5fe7c86a05d012dd5a340c_9054","","",""
"Rmar_2138","","hypothetical protein","1","1","1","","","","","","194","194","194","179fc4b66b5fe7c86a05d012dd5a340c_9071","","",""
"Rmar_2139","","hypothetical protein","1","1","1","","","","","","113","113","113","179fc4b66b5fe7c86a05d012dd5a340c_9075","","",""
"Rmar_2141","","hypothetical protein","1","1","1","","","","","","776","776","776","179fc4b66b5fe7c86a05d012dd5a340c_9083","","",""
"Rmar_2146","","HEPN domain protein","1","1","1","","","","","","443","443","443","179fc4b66b5fe7c86a05d012dd5a340c_9104","","",""
"Rmar_2158","","protein of unknown function DUF820","1","1","1","","","","","","560","560","560","179fc4b66b5fe7c86a05d012dd5a340c_9156","","",""
"Rmar_2159","","protein of unknown function DUF820","1","1","1","","","","","","569","569","569","179fc4b66b5fe7c86a05d012dd5a340c_9160","","",""
"Rhom172_1401","","transposase, IS605 OrfB family","1","1","1","","","","","","1163","1163","1163","","2124b6b02b7cef79fdc244b38ecf46bc_5809","",""
"Rmar_2193","","hypothetical protein","1","1","1","","","","","","242","242","242","179fc4b66b5fe7c86a05d012dd5a340c_9306","","",""
"Rmar_2208","","acyl-CoA dehydrogenase domain protein","1","1","1","","","","","","1676","1676","1676","179fc4b66b5fe7c86a05d012dd5a340c_9368","","",""
"Rmar_2210","","hypothetical protein","1","1","1","","","","","","140","140","140","179fc4b66b5fe7c86a05d012dd5a340c_9376","","",""
"Rmar_2211","","hypothetical protein","1","1","1","","","","","","1787","1787","1787","179fc4b66b5fe7c86a05d012dd5a340c_9380","","",""
"Rmar_2212","","hypothetical protein","1","1","1","","","","","","1688","1688","1688","179fc4b66b5fe7c86a05d012dd5a340c_9385","","",""
"Rmar_2230","","Tetratricopeptide TPR_2 repeat protein","1","1","1","","","","","","2135","2135","2135","179fc4b66b5fe7c86a05d012dd5a340c_9464","","",""
"Rmar_2243","","hypothetical protein","1","1","1","","","","","","1292","1292","1292","179fc4b66b5fe7c86a05d012dd5a340c_9519","","",""
"Rmar_2281","","hypothetical protein","1","1","1","","","","","","110","110","110","179fc4b66b5fe7c86a05d012dd5a340c_9685","","",""
"Rmar_2282","","hypothetical protein","1","1","1","","","","","","440","440","440","179fc4b66b5fe7c86a05d012dd5a340c_9689","","",""
"Rmar_2319","","hypothetical protein","1","1","1","","","","","","3320","3320","3320","179fc4b66b5fe7c86a05d012dd5a340c_9845","","",""
"Rmar_2362","","glycosyl transferase family 2","1","1","1","","","","","","1409","1409","1409","179fc4b66b5fe7c86a05d012dd5a340c_10019","","",""
"Rmar_2419","","HAD-superfamily subfamily IIA hydrolase like protein","1","1","1","","","","","","773","773","773","179fc4b66b5fe7c86a05d012dd5a340c_10264","","",""
"Rmar_2432","","hypothetical protein","1","1","1","","","","","","305","305","305","179fc4b66b5fe7c86a05d012dd5a340c_10319","","",""
"Rmar_2443","","hypothetical protein","1","1","1","","","","","","1115","1115","1115","179fc4b66b5fe7c86a05d012dd5a340c_10364","","",""
"Rmar_2458","","heavy metal efflux pump, CzcA family","1","1","1","","","","","","3221","3221","3221","179fc4b66b5fe7c86a05d012dd5a340c_10426","","",""
"Rmar_2491","","PilT protein domain protein","1","1","1","","","","","","443","443","443","179fc4b66b5fe7c86a05d012dd5a340c_10566","","",""
"Rmar_2492","","CopG domain protein DNA-binding domain protein","1","1","1","","","","","","275","275","275","179fc4b66b5fe7c86a05d012dd5a340c_10570","","",""
"Rmar_2505","","hypothetical protein","1","1","1","","","","","","2141","2141","2141","179fc4b66b5fe7c86a05d012dd5a340c_10623","","",""
"Rmar_2533","","conserved hypothetical protein","1","1","1","","","","","","794","794","794","179fc4b66b5fe7c86a05d012dd5a340c_10735","","",""
"Rmar_2537","","conserved hypothetical protein","1","1","1","","","","","","1124","1124","1124","179fc4b66b5fe7c86a05d012dd5a340c_10753","","",""
"Rmar_2538","","hypothetical protein","1","1","1","","","","","","527","527","527","179fc4b66b5fe7c86a05d012dd5a340c_10758","","",""
"Rmar_2577","","Methyltransferase type 11","1","1","1","","","","","","713","713","713","179fc4b66b5fe7c86a05d012dd5a340c_10911","","",""
"Rmar_2578","","GCN5-related N-acetyltransferase","1","1","1","","","","","","449","449","449","179fc4b66b5fe7c86a05d012dd5a340c_10915","","",""
"Rmar_2579","","transcriptional regulator, ArsR family","1","1","1","","","","","","362","362","362","179fc4b66b5fe7c86a05d012dd5a340c_10919","","",""
"Rmar_2598","","TonB-dependent receptor plug","1","1","1","","","","","","2333","2333","2333","179fc4b66b5fe7c86a05d012dd5a340c_11004","","",""
"Rmar_2599","","transcriptional regulator, AraC family","1","1","1","","","","","","1121","1121","1121","179fc4b66b5fe7c86a05d012dd5a340c_11008","","",""
"Rmar_2612","","short-chain dehydrogenase/reductase SDR","1","1","1","","","","","","695","695","695","179fc4b66b5fe7c86a05d012dd5a340c_11063","","",""
"Rmar_2617","","hypothetical protein","1","1","1","","","","","","284","284","284","179fc4b66b5fe7c86a05d012dd5a340c_11084","","",""
"Rmar_2618","","RNA polymerase, sigma-24 subunit, ECF subfamily","1","1","1","","","","","","605","605","605","179fc4b66b5fe7c86a05d012dd5a340c_11088","","",""
"Rmar_2620","","amine oxidase","1","1","1","","","","","","1355","1355","1355","179fc4b66b5fe7c86a05d012dd5a340c_11093","","",""
"Rmar_2621","","Ferritin Dps family protein","1","1","1","","","","","","449","449","449","179fc4b66b5fe7c86a05d012dd5a340c_11097","","",""
"Rmar_2624","","polysaccharide export protein","1","1","1","","","","","","1721","1721","1721","179fc4b66b5fe7c86a05d012dd5a340c_11110","","",""
"Rmar_2630","","hypothetical protein","1","1","1","","","","","","527","527","527","179fc4b66b5fe7c86a05d012dd5a340c_11137","","",""
"Rmar_2668","","HEPN domain protein","1","1","1","","","","","","413","413","413","179fc4b66b5fe7c86a05d012dd5a340c_11295","","",""
"Rmar_2669","","DNA polymerase beta domain protein region","1","1","1","","","","","","332","332","332","179fc4b66b5fe7c86a05d012dd5a340c_11299","","",""
"Rmar_2683","","NHL repeat containing protein","1","1","1","","","","","","1037","1037","1037","179fc4b66b5fe7c86a05d012dd5a340c_11360","","",""
"Rmar_2687","","Propeptide peptidase M4 and M36","1","1","1","","","","","","2795","2795","2795","179fc4b66b5fe7c86a05d012dd5a340c_11378","","",""
"Rmar_2691","","protein of unknown function DUF721","1","1","1","","","","","","287","287","287","179fc4b66b5fe7c86a05d012dd5a340c_11394","","",""
"Rmar_2726","","extracellular repeat protein, HAF family","1","1","1","","","","","","1427","1427","1427","179fc4b66b5fe7c86a05d012dd5a340c_11539","","",""
"Rmar_2727","","extracellular repeat protein, HAF family","1","1","1","","","","","","1406","1406","1406","179fc4b66b5fe7c86a05d012dd5a340c_11544","","",""
"Rmar_2729","","hypothetical protein","1","1","1","","","","","","338","338","338","179fc4b66b5fe7c86a05d012dd5a340c_11549","","",""
"Rmar_2731","","Cupin 2 conserved barrel domain protein","1","1","1","","","","","","341","341","341","179fc4b66b5fe7c86a05d012dd5a340c_11557","","",""
"Rmar_2733","","protein of unknown function DUF86","1","1","1","","","","","","416","416","416","179fc4b66b5fe7c86a05d012dd5a340c_11565","","",""
"Rmar_2734","","DNA polymerase beta domain protein region","1","1","1","","","","","","434","434","434","179fc4b66b5fe7c86a05d012dd5a340c_11569","","",""
"Rmar_2744","","hypothetical protein","1","1","1","","","","","","488","488","488","179fc4b66b5fe7c86a05d012dd5a340c_11612","","",""
"Rmar_2745","","HTTM domain protein","1","1","1","","","","","","1562","1562","1562","179fc4b66b5fe7c86a05d012dd5a340c_11616","","",""
"Rmar_2758","","PAS/PAC sensor hybrid histidine kinase","1","1","1","","","","","","2573","2573","2573","179fc4b66b5fe7c86a05d012dd5a340c_11670","","",""
"Rmar_2759","","multi-sensor signal transduction histidine kinase","1","1","1","","","","","","2357","2357","2357","179fc4b66b5fe7c86a05d012dd5a340c_11674","","",""
"Rmar_2773","","major facilitator superfamily MFS_1","1","1","1","","","","","","1304","1304","1304","179fc4b66b5fe7c86a05d012dd5a340c_11736","","",""
"Rmar_2774","","precorrin-3B synthase","1","1","1","","","","","","1799","1799","1799","179fc4b66b5fe7c86a05d012dd5a340c_11740","","",""
"Rmar_2776","","Nitric oxide dioxygenase","1","1","1","","","","","","437","437","437","179fc4b66b5fe7c86a05d012dd5a340c_11745","","",""
"Rmar_2777","","molybdopterin oxidoreductase","1","1","1","","","","","","3521","3521","3521","179fc4b66b5fe7c86a05d012dd5a340c_11749","","",""
"Rmar_2786","","magnesium transporter","1","1","1","","","","","","1391","1391","1391","179fc4b66b5fe7c86a05d012dd5a340c_11788","","",""
"Rmar_2787","","Tetratricopeptide TPR_2 repeat protein","1","1","1","","","","","","1001","1001","1001","179fc4b66b5fe7c86a05d012dd5a340c_11792","","",""
"Rmar_2797","","Beta-N-acetylhexosaminidase","1","1","1","","","","","","2576","2576","2576","179fc4b66b5fe7c86a05d012dd5a340c_11832","","",""
"Rmar_2808","","CRISPR-associated helicase Cas3, Anaes-subtype","1","1","1","","","","","","2801","2801","2801","179fc4b66b5fe7c86a05d012dd5a340c_11877","","",""
"Rmar_2809","","CRISPR-associated protein, GSU0054 family","1","1","1","","","","","","1445","1445","1445","179fc4b66b5fe7c86a05d012dd5a340c_11881","","",""
"Rmar_2810","","conserved hypothetical protein","1","1","1","","","","","","1232","1232","1232","179fc4b66b5fe7c86a05d012dd5a340c_11885","","",""
"Rmar_2811","","hypothetical protein","1","1","1","","","","","","266","266","266","179fc4b66b5fe7c86a05d012dd5a340c_11889","","",""
"Rmar_2812","","helix-turn-helix domain protein","1","1","1","","","","","","1043","1043","1043","179fc4b66b5fe7c86a05d012dd5a340c_11893","","",""
"Rmar_2813","","hypothetical protein","1","1","1","","","","","","161","161","161","179fc4b66b5fe7c86a05d012dd5a340c_11897","","",""
"Rmar_2821","","ATPase","1","1","1","","","","","","1424","1424","1424","179fc4b66b5fe7c86a05d012dd5a340c_11932","","",""
"Rhom172_0632","","transposase, IS605 OrfB family","1","1","1","","","","","","1166","1166","1166","","2124b6b02b7cef79fdc244b38ecf46bc_2631","",""
"Rmar_2829","","hypothetical protein","1","1","1","","","","","","1022","1022","1022","179fc4b66b5fe7c86a05d012dd5a340c_11965","","",""
"Rmar_2839","","heat shock protein DnaJ domain protein","1","1","1","","","","","","875","875","875","179fc4b66b5fe7c86a05d012dd5a340c_12006","","",""
"Rmar_2842","","hypothetical protein","1","1","1","","","","","","710","710","710","179fc4b66b5fe7c86a05d012dd5a340c_12018","","",""
"Rmar_2843","","hypothetical protein","1","1","1","","","","","","482","482","482","179fc4b66b5fe7c86a05d012dd5a340c_12022","","",""
"Rmar_2844","","protein of unknown function DUF1130","1","1","1","","","","","","599","599","599","179fc4b66b5fe7c86a05d012dd5a340c_12026","","",""
"Rmar_2845","","hypothetical protein","1","1","1","","","","","","374","374","374","179fc4b66b5fe7c86a05d012dd5a340c_12030","","",""
"Rmar_2846","","hypothetical protein","1","1","1","","","","","","320","320","320","179fc4b66b5fe7c86a05d012dd5a340c_12034","","",""
"Rmar_2847","","hypothetical protein","1","1","1","","","","","","356","356","356","179fc4b66b5fe7c86a05d012dd5a340c_12038","","",""
"Rmar_2865","","hypothetical protein","1","1","1","","","","","","203","203","203","179fc4b66b5fe7c86a05d012dd5a340c_12110","","",""
"Rmar_1624","","methyl-accepting chemotaxis sensory transducer","1","1","1","","","","","","1880","1880","1880","179fc4b66b5fe7c86a05d012dd5a340c_6885","","",""
"Rmar_2876","","hypothetical protein","1","1","1","","","","","","122","122","122","179fc4b66b5fe7c86a05d012dd5a340c_12148","","",""
"Rmar_2882","","hypothetical protein","1","1","1","","","","","","482","482","482","179fc4b66b5fe7c86a05d012dd5a340c_12166","","",""
"Rmar_2885","","transcriptional regulator protein-like protein","1","1","1","","","","","","989","989","989","179fc4b66b5fe7c86a05d012dd5a340c_12178","","",""
"Rmar_2886","","hypothetical protein","1","1","1","","","","","","953","953","953","179fc4b66b5fe7c86a05d012dd5a340c_12182","","",""
"Rmar_2887","","hypothetical protein","1","1","1","","","","","","197","197","197","179fc4b66b5fe7c86a05d012dd5a340c_12186","","",""
"Rmar_2888","","hypothetical protein","1","1","1","","","","","","536","536","536","179fc4b66b5fe7c86a05d012dd5a340c_12190","","",""
"Rmar_2889","","Type II site-specific deoxyribonuclease","1","1","1","","","","","","863","863","863","179fc4b66b5fe7c86a05d012dd5a340c_12194","","",""
"Rmar_2890","","DNA adenine methylase","1","1","1","","","","","","887","887","887","179fc4b66b5fe7c86a05d012dd5a340c_12198","","",""
"Rmar_2892","","type III restriction protein res subunit","1","1","1","","","","","","1751","1751","1751","179fc4b66b5fe7c86a05d012dd5a340c_12203","","",""
"Rmar_2893","","restriction modification system DNA specificity domain protein","1","1","1","","","","","","713","713","713","179fc4b66b5fe7c86a05d012dd5a340c_12207","","",""
"Rmar_2894","","hypothetical protein","1","1","1","","","","","","695","695","695","179fc4b66b5fe7c86a05d012dd5a340c_12211","","",""
"Rmar_2897","","hypothetical protein","1","1","1","","","","","","167","167","167","179fc4b66b5fe7c86a05d012dd5a340c_12217","","",""
"Rmar_2898","","hypothetical protein","1","1","1","","","","","","287","287","287","179fc4b66b5fe7c86a05d012dd5a340c_12221","","",""
"Rmar_2899","","beta-lactamase domain protein","1","1","1","","","","","","1589","1589","1589","179fc4b66b5fe7c86a05d012dd5a340c_12225","","",""
"Rmar_2901","","prevent-host-death family protein","1","1","1","","","","","","239","239","239","179fc4b66b5fe7c86a05d012dd5a340c_12230","","",""
"Rmar_2902","","hypothetical protein","1","1","1","","","","","","263","263","263","179fc4b66b5fe7c86a05d012dd5a340c_12234","","",""
"Rmar_2904","","hypothetical protein","1","1","1","","","","","","182","182","182","179fc4b66b5fe7c86a05d012dd5a340c_12242","","",""
"Rmar_2906","","conserved hypothetical protein","1","1","1","","","","","","4592","4592","4592","179fc4b66b5fe7c86a05d012dd5a340c_12250","","",""
"Rmar_2907","","hypothetical protein","1","1","1","","","","","","143","143","143","179fc4b66b5fe7c86a05d012dd5a340c_12254","","",""
"Rmar_2908","","hypothetical protein","1","1","1","","","","","","668","668","668","179fc4b66b5fe7c86a05d012dd5a340c_12258","","",""
"Rmar_2909","","hypothetical protein","1","1","1","","","","","","725","725","725","179fc4b66b5fe7c86a05d012dd5a340c_12263","","",""
